ID;Área;Equipamento;QT_UN_APREENDIDAS;QT_UN_LACRADAS;QT_UN_RETIDAS;Valor Estimado;QT_UN_RETIRADAS;Mês;Data;DT_EXTRACAO;Ano
74300;4-Aduana;Equipamento de Radiação Restrita;;;2629;1443321,00;2629;set;13/09/2021;06/08/2023;2021
43888;4-Aduana;SmartTV Box;20000;;;0,00;20000;dez;03/12/2020;06/08/2023;2020
74012;4-Aduana;Outros;;;5000;52500,00;5000;ago;31/08/2021;06/08/2023;2021
44395;;SmartTV Box;;11200;;0,00;11200;dez;20/12/2020;06/08/2023;2020
43888;4-Aduana;Outros;;;;0,00;0;dez;03/12/2020;06/08/2023;2020
74334;1-Comércio;Outros;;2;;50000,00;2;set;14/09/2021;06/08/2023;2021
74012;4-Aduana;Outros;;;1260;19845,00;1260;ago;31/08/2021;06/08/2023;2021
40233;3-E-commerce;SmartTV Box;;;;0,00;0;nov;17/11/2020;06/08/2023;2020
41476;1-Comércio;Celular e acessórios;;;;0,00;0;set;23/09/2020;06/08/2023;2020
42331;1-Comércio;Equipamento de Radiação Restrita;;;1;45000,00;1;jan;27/01/2021;06/08/2023;2021
42331;1-Comércio;Equipamento de Radiação Restrita;;;3;45000,00;3;jan;27/01/2021;06/08/2023;2021
42331;1-Comércio;Equipamento de Radiação Restrita;;;7;280000,00;7;jan;27/01/2021;06/08/2023;2021
42331;1-Comércio;Equipamento de Radiação Restrita;;;5;750000,00;5;jan;27/01/2021;06/08/2023;2021
17670;2-Provedores de SCM;Equipamento de Rede de Dados;;4;;0,00;4;mar;10/03/2020;06/08/2023;2020
17670;2-Provedores de SCM;Outros;;1;;0,00;1;mar;10/03/2020;06/08/2023;2020
37056;;Outros;;398;;40000,00;398;mar;05/03/2020;06/08/2023;2020
36654;;Celular e acessórios;;7;;0,00;7;fev;17/02/2020;06/08/2023;2020
94487;4-Aduana;Outros;;;32;16340,00;32;set;19/09/2022;06/08/2023;2022
71450;4-Aduana;SmartTV Box;;;800;160000,00;800;jul;14/07/2021;06/08/2023;2021
71450;4-Aduana;SmartTV Box;;;800;160000,00;800;jul;14/07/2021;06/08/2023;2021
71450;4-Aduana;SmartTV Box;;;1200;240000,00;1200;jul;14/07/2021;06/08/2023;2021
71454;4-Aduana;SmartTV Box;;;7000;1400000,00;7000;jul;14/07/2021;06/08/2023;2021
71454;4-Aduana;SmartTV Box;;;600;120000,00;600;jul;14/07/2021;06/08/2023;2021
71445;4-Aduana;SmartTV Box;;;1200;240000,00;1200;jul;14/07/2021;06/08/2023;2021
71454;4-Aduana;SmartTV Box;;;1120;224000,00;1120;jul;14/07/2021;06/08/2023;2021
71454;4-Aduana;SmartTV Box;;;2000;400000,00;2000;jul;14/07/2021;06/08/2023;2021
71447;4-Aduana;SmartTV Box;;;840;168000,00;840;jul;14/07/2021;06/08/2023;2021
94486;4-Aduana;Outros;;;;0,00;0;set;19/09/2022;06/08/2023;2022
94487;4-Aduana;Equipamento de Rede de Dados;;;7;6860,00;7;set;19/09/2022;06/08/2023;2022
74161;4-Aduana;SmartTV Box;;;1600;480000,00;1600;set;22/09/2021;06/08/2023;2021
82460;4-Aduana;SmartTV Box;;;8;4250,00;8;fev;23/02/2022;06/08/2023;2022
71445;4-Aduana;SmartTV Box;;;1200;240000,00;1200;jul;14/07/2021;06/08/2023;2021
71447;4-Aduana;SmartTV Box;;;1200;240000,00;1200;jul;14/07/2021;06/08/2023;2021
71447;4-Aduana;SmartTV Box;;;2760;552000,00;2760;jul;14/07/2021;06/08/2023;2021
71454;4-Aduana;SmartTV Box;;;2080;416000,00;2080;jul;14/07/2021;06/08/2023;2021
71447;4-Aduana;SmartTV Box;;;8960;1792000,00;8960;jul;14/07/2021;06/08/2023;2021
71447;4-Aduana;SmartTV Box;;;14604;2920000,00;14604;jul;14/07/2021;06/08/2023;2021
71450;4-Aduana;SmartTV Box;;;800;160000,00;800;jul;14/07/2021;06/08/2023;2021
71486;4-Aduana;Outros;;;9;30380,00;9;jun;29/06/2021;06/08/2023;2021
74172;4-Aduana;SmartTV Box;;;1320;396000,00;1320;set;22/09/2021;06/08/2023;2021
71486;4-Aduana;Equipamento de Rede de Dados;;;8;2180,00;8;jun;29/06/2021;06/08/2023;2021
74174;4-Aduana;SmartTV Box;;;5000;1500000,00;5000;set;22/09/2021;06/08/2023;2021
74170;4-Aduana;SmartTV Box;;;6600;1980000,00;6600;set;22/09/2021;06/08/2023;2021
74161;4-Aduana;SmartTV Box;;;3920;1176000,00;3920;set;22/09/2021;06/08/2023;2021
74176;4-Aduana;SmartTV Box;;;927;278100,00;927;set;22/09/2021;06/08/2023;2021
74161;4-Aduana;SmartTV Box;;;2420;726000,00;2420;set;22/09/2021;06/08/2023;2021
74163;4-Aduana;SmartTV Box;;;9360;2808000,00;9360;set;22/09/2021;06/08/2023;2021
71464;4-Aduana;SmartTV Box;;;4000;800000,00;4000;jul;14/07/2021;06/08/2023;2021
71457;4-Aduana;SmartTV Box;;;800;160000,00;800;jul;14/07/2021;06/08/2023;2021
71457;4-Aduana;SmartTV Box;;;400;80000,00;400;jul;14/07/2021;06/08/2023;2021
71457;4-Aduana;SmartTV Box;;;1600;320000,00;1600;jul;14/07/2021;06/08/2023;2021
71457;4-Aduana;SmartTV Box;;;18000;3600000,00;18000;jul;14/07/2021;06/08/2023;2021
71459;4-Aduana;SmartTV Box;;;2000;400000,00;2000;jul;14/07/2021;06/08/2023;2021
71462;4-Aduana;SmartTV Box;;;400;80000,00;400;jul;14/07/2021;06/08/2023;2021
71464;4-Aduana;SmartTV Box;;;2000;400000,00;2000;jul;14/07/2021;06/08/2023;2021
71457;4-Aduana;SmartTV Box;;;12000;2400000,00;12000;jul;14/07/2021;06/08/2023;2021
71462;4-Aduana;SmartTV Box;;;400;80000,00;400;jul;14/07/2021;06/08/2023;2021
71459;4-Aduana;SmartTV Box;;;4000;800000,00;4000;jul;14/07/2021;06/08/2023;2021
102069;4-Aduana;Equipamento de Rede de Dados;;;;0,00;0;jan;16/01/2023;06/08/2023;2023
102843;4-Aduana;Equipamento de Radiação Restrita;;;1200;24000,00;1200;fev;27/02/2023;06/08/2023;2023
102070;4-Aduana;Outros;;;;20322,00;0;jan;16/01/2023;06/08/2023;2023
73850;4-Aduana;SmartTV Box;;;18400;5520000,00;18400;ago;25/08/2021;06/08/2023;2021
102737;4-Aduana;Outros;;;;22020,00;0;jan;26/01/2023;06/08/2023;2023
102070;4-Aduana;Equipamento de Rede de Dados;;;;30000,00;0;jan;16/01/2023;06/08/2023;2023
82110;4-Aduana;Outros;;;6;3965,00;6;fev;01/02/2022;06/08/2023;2022
102737;4-Aduana;Equipamento de Rede de Dados;;;;5000,00;0;jan;26/01/2023;06/08/2023;2023
39986;4-Aduana;SmartTV Box;;38000;;11400000,00;38000;ago;29/08/2020;06/08/2023;2020
102069;4-Aduana;Outros;;;;0,00;0;jan;16/01/2023;06/08/2023;2023
102737;4-Aduana;Antena;;;;2700,00;0;jan;26/01/2023;06/08/2023;2023
76793;4-Aduana;Celulares;;;1;1000,00;1;nov;30/11/2021;06/08/2023;2021
76792;4-Aduana;SmartTV Box;;;2000;600000,00;2000;nov;30/11/2021;06/08/2023;2021
76793;4-Aduana;Outros;;;12;45750,00;12;nov;30/11/2021;06/08/2023;2021
84194;4-Aduana;Outros;;;60;14100,00;60;abr;01/04/2022;06/08/2023;2022
76792;4-Aduana;SmartTV Box;;;2000;600000,00;2000;nov;30/11/2021;06/08/2023;2021
83861;4-Aduana;Outros;;;18;51510,00;18;mar;23/03/2022;06/08/2023;2022
102736;4-Aduana;Outros;;;;0,00;0;jan;26/01/2023;06/08/2023;2023
82110;4-Aduana;Equipamento de Rede de Dados;;;1;10000,00;1;fev;01/02/2022;06/08/2023;2022
73175;4-Aduana;Outros;;;11;14650,00;11;set;01/09/2021;06/08/2023;2021
73175;4-Aduana;SmartTV Box;;;21;5650,00;21;set;01/09/2021;06/08/2023;2021
44231;4-Aduana;SmartTV Box;;;1600;480000,00;1600;fev;16/02/2021;06/08/2023;2021
71441;4-Aduana;SmartTV Box;;;14000;2800000,00;14000;jul;14/07/2021;06/08/2023;2021
71441;4-Aduana;SmartTV Box;;;4000;800000,00;4000;jul;14/07/2021;06/08/2023;2021
41522;4-Aduana;SmartTV Box;;2000;;600000,00;2000;mai;27/05/2021;06/08/2023;2021
44230;4-Aduana;SmartTV Box;;;9200;2760000,00;9200;fev;16/02/2021;06/08/2023;2021
71441;4-Aduana;SmartTV Box;;;2000;400000,00;2000;jul;14/07/2021;06/08/2023;2021
71443;4-Aduana;SmartTV Box;;;2800;560000,00;2800;jul;14/07/2021;06/08/2023;2021
71445;4-Aduana;SmartTV Box;;;14600;2920000,00;14600;jul;14/07/2021;06/08/2023;2021
71445;4-Aduana;SmartTV Box;;;7000;1400000,00;7000;jul;14/07/2021;06/08/2023;2021
71443;4-Aduana;SmartTV Box;;;2000;400000,00;2000;jul;14/07/2021;06/08/2023;2021
71443;4-Aduana;SmartTV Box;;;1200;240000,00;1200;jul;14/07/2021;06/08/2023;2021
36899;4-Aduana;SmartTV Box;;1;;1300,00;1;dez;28/12/2020;06/08/2023;2020
36899;4-Aduana;Equipamento óptico;;212;;23115,00;212;dez;28/12/2020;06/08/2023;2020
76793;4-Aduana;SmartTV Box;;;78;25604,00;78;nov;30/11/2021;06/08/2023;2021
84194;4-Aduana;Equipamento de Rede de Dados;;;1;2500,00;1;abr;01/04/2022;06/08/2023;2022
82110;4-Aduana;SmartTV Box;;;34;9735,00;34;fev;01/02/2022;06/08/2023;2022
41039;1-Comércio;SmartTV Box;;400;;120000,00;400;set;16/09/2020;06/08/2023;2020
36899;4-Aduana;Celular e acessórios;;2;;3100,00;2;dez;28/12/2020;06/08/2023;2020
36899;4-Aduana;Equipamento de Rede de Dados;;13;;25600,00;13;dez;28/12/2020;06/08/2023;2020
84194;4-Aduana;SmartTV Box;;;10;3540,00;10;abr;01/04/2022;06/08/2023;2022
36899;4-Aduana;Antena;;4;;0,00;4;dez;28/12/2020;06/08/2023;2020
36899;4-Aduana;Outros;;330;;98900,00;330;dez;28/12/2020;06/08/2023;2020
84886;4-Aduana;SmartTV Box;;;8;3430,00;8;abr;29/04/2022;06/08/2023;2022
93044;4-Aduana;Equipamento de Rede de Dados;;;;0,00;0;ago;24/08/2022;06/08/2023;2022
93044;4-Aduana;Outros;;;;0,00;0;ago;24/08/2022;06/08/2023;2022
93045;4-Aduana;Equipamento de Rede de Dados;;;27;53360,00;27;ago;24/08/2022;06/08/2023;2022
93044;4-Aduana;Antena;;;;0,00;0;ago;24/08/2022;06/08/2023;2022
73583;4-Aduana;SmartTV Box;;;11200;3360000,00;11200;ago;25/08/2021;06/08/2023;2021
93045;4-Aduana;Outros;;;60;38456,00;60;ago;24/08/2022;06/08/2023;2022
96118;4-Aduana;Antena;;;2;1200,00;2;nov;21/11/2022;06/08/2023;2022
74161;4-Aduana;SmartTV Box;;;4800;1440000,00;4800;set;22/09/2021;06/08/2023;2021
96118;4-Aduana;SmartTV Box;;;28;14100,00;28;nov;21/11/2022;06/08/2023;2022
93045;4-Aduana;SmartTV Box;;;9;3600,00;9;ago;24/08/2022;06/08/2023;2022
88308;4-Aduana;Outros;;;;0,00;0;jun;22/06/2022;06/08/2023;2022
96118;4-Aduana;Equipamento de Rede de Dados;;;5;22380,00;5;nov;21/11/2022;06/08/2023;2022
88308;4-Aduana;Equipamento de Rede de Dados;;;;0,00;0;jun;22/06/2022;06/08/2023;2022
86944;4-Aduana;Equipamento de Rede de Dados;;;;60000,00;0;jun;20/06/2022;06/08/2023;2022
86944;4-Aduana;Equipamento de Rede de Dados;;;;58000,00;0;jun;20/06/2022;06/08/2023;2022
86946;4-Aduana;Equipamento de Rede de Dados;;;4;0,00;4;jun;10/06/2022;06/08/2023;2022
86943;4-Aduana;Equipamento de Rede de Dados;;;;0,00;0;jun;09/06/2022;06/08/2023;2022
73522;4-Aduana;Celulares;;;189;198000,00;189;ago;13/08/2021;06/08/2023;2021
73567;4-Aduana;SmartTV Box;;;8000;2400000,00;8000;ago;25/08/2021;06/08/2023;2021
95728;4-Aduana;SmartTV Box;;;3;360,00;3;nov;01/11/2022;06/08/2023;2022
95728;4-Aduana;Equipamento de Rede de Dados;;;5;19800,00;5;nov;01/11/2022;06/08/2023;2022
95728;4-Aduana;Outros;;;52;52122,99;52;nov;01/11/2022;06/08/2023;2022
93612;1-Comércio;Equipamento de Radiação Restrita;;1;;199,00;1;set;01/09/2022;06/08/2023;2022
96117;4-Aduana;Outros;;;;0,00;0;nov;21/11/2022;06/08/2023;2022
95727;4-Aduana;Equipamento de Rede de Dados;;;;0,00;0;nov;01/11/2022;06/08/2023;2022
89783;4-Aduana;Outros;;;;0,00;0;jul;05/07/2022;06/08/2023;2022
92916;4-Aduana;Outros;;;;0,00;0;ago;02/08/2022;06/08/2023;2022
92568;4-Aduana;Decodificador de sinal para SeAC;;;0;0,00;0;ago;01/08/2022;06/08/2023;2022
90394;4-Aduana;Outros;;;;0,00;0;jul;05/07/2022;06/08/2023;2022
89910;4-Aduana;Equipamento de Rede de Dados;;;;0,00;0;jun;30/06/2022;06/08/2023;2022
89910;4-Aduana;Outros;;;;0,00;0;jun;30/06/2022;06/08/2023;2022
90394;4-Aduana;Equipamento de Rede de Dados;;;3;489000,00;3;jul;05/07/2022;06/08/2023;2022
73585;4-Aduana;SmartTV Box;;;51200;15360000,00;51200;ago;25/08/2021;06/08/2023;2021
91938;4-Aduana;Equipamento de Rede de Dados;;;0;0,00;0;ago;01/08/2022;06/08/2023;2022
73587;4-Aduana;SmartTV Box;;;5600;1680000,00;5600;ago;25/08/2021;06/08/2023;2021
90394;4-Aduana;Cabo Óptico;;;;0,00;0;jul;05/07/2022;06/08/2023;2022
89915;4-Aduana;Equipamento de Rede de Dados;;;3;3000,00;3;jun;30/06/2022;06/08/2023;2022
90395;4-Aduana;Equipamento óptico;;;;0,00;0;jul;05/07/2022;06/08/2023;2022
89915;4-Aduana;Outros;;;11;20000,00;11;jun;30/06/2022;06/08/2023;2022
89782;4-Aduana;Equipamento óptico;;;600;6000,00;600;jul;05/07/2022;06/08/2023;2022
86318;4-Aduana;Outros;;;11;18860,00;11;mai;31/05/2022;06/08/2023;2022
92917;4-Aduana;Outros;;;18;5600,00;18;ago;01/08/2022;06/08/2023;2022
92917;4-Aduana;SmartTV Box;;;4;881,00;4;ago;01/08/2022;06/08/2023;2022
92917;4-Aduana;Celulares;;;3;2100,00;3;ago;01/08/2022;06/08/2023;2022
92916;4-Aduana;Antena;;;;0,00;0;ago;02/08/2022;06/08/2023;2022
89914;4-Aduana;Equipamento de Rede de Dados;;;;0,00;0;jun;30/06/2022;06/08/2023;2022
89914;4-Aduana;Outros;;;;0,00;0;jun;30/06/2022;06/08/2023;2022
89911;4-Aduana;Equipamento de Rede de Dados;;;4;7000,00;4;jun;30/06/2022;06/08/2023;2022
89911;4-Aduana;Outros;;;13;41908,00;13;jun;30/06/2022;06/08/2023;2022
92917;4-Aduana;Equipamento de Rede de Dados;;;5;17361,00;5;ago;01/08/2022;06/08/2023;2022
89911;4-Aduana;SmartTV Box;;;12;24010,00;12;jun;30/06/2022;06/08/2023;2022
96118;4-Aduana;Outros;;;44;125012,00;44;nov;21/11/2022;06/08/2023;2022
100990;4-Aduana;Cabo Óptico;;;1200;240000,00;1200;dez;26/12/2022;06/08/2023;2022
54842;4-Aduana;Outros;;7;;31900,00;7;jun;08/06/2021;06/08/2023;2021
84886;4-Aduana;Outros;;;4;2100,00;4;abr;29/04/2022;06/08/2023;2022
84356;4-Aduana;Outros;;;45;63000,00;45;abr;08/04/2022;06/08/2023;2022
84356;4-Aduana;Outros;;;235;329000,00;235;abr;08/04/2022;06/08/2023;2022
85012;4-Aduana;Equipamento de Rede de Dados;;;4;18900,00;4;mai;31/05/2022;06/08/2023;2022
85018;4-Aduana;Outros;;;5;14600,00;5;mai;02/05/2022;06/08/2023;2022
99793;4-Aduana;Outros;;;14;12000,00;14;dez;22/12/2022;06/08/2023;2022
85018;4-Aduana;SmartTV Box;;;59;12732,00;59;mai;02/05/2022;06/08/2023;2022
85012;4-Aduana;SmartTV Box;;;43;21550,00;43;mai;31/05/2022;06/08/2023;2022
84653;4-Aduana;SmartTV Box;;;4;1800,00;4;abr;29/04/2022;06/08/2023;2022
85012;4-Aduana;Outros;;;19;19060,00;19;mai;31/05/2022;06/08/2023;2022
84653;4-Aduana;Equipamento de Radiação Restrita;;;2;3500,00;2;abr;29/04/2022;06/08/2023;2022
80663;4-Aduana;SmartTV Box;;;31;5980,00;31;dez;24/12/2021;06/08/2023;2021
72092;4-Aduana;Equipamento de Rede de Dados;;;3;19500,00;3;ago;02/08/2021;06/08/2023;2021
72092;4-Aduana;Outros;;;1;700,00;1;ago;02/08/2021;06/08/2023;2021
80663;4-Aduana;Outros;;;24;10600,00;24;dez;24/12/2021;06/08/2023;2021
41695;4-Aduana;SmartTV Box;;;12000;3600000,00;12000;fev;24/02/2021;06/08/2023;2021
94003;4-Aduana;Outros;;;6;6300,00;6;set;05/09/2022;06/08/2023;2022
101804;4-Aduana;Equipamento de Radiação Restrita;;;24;24000,00;24;fev;01/02/2023;06/08/2023;2023
84628;1-Comércio;Celulares;;;130;155602,00;130;abr;06/04/2022;06/08/2023;2022
94914;4-Aduana;Equipamento de Rede de Dados;;;6;5900,00;6;set;30/09/2022;06/08/2023;2022
94002;4-Aduana;Outros;;;;0,00;0;set;05/09/2022;06/08/2023;2022
93911;4-Aduana;Outros;;;200;360000,00;200;set;09/09/2022;06/08/2023;2022
94002;4-Aduana;Equipamento de Rede de Dados;;;;0,00;0;set;05/09/2022;06/08/2023;2022
93795;4-Aduana;Outros;;;;0,00;0;ago;24/08/2022;06/08/2023;2022
96974;4-Aduana;Outros;;;16;18170,00;16;dez;12/12/2022;06/08/2023;2022
86154;4-Aduana;Equipamento de Rede de Dados;;;6;35600,00;6;mai;31/05/2022;06/08/2023;2022
86154;4-Aduana;Outros;;;8;20090,00;8;mai;31/05/2022;06/08/2023;2022
96974;4-Aduana;Antena;;;1;600,00;1;dez;12/12/2022;06/08/2023;2022
96973;4-Aduana;Outros;;;;0,00;0;dez;12/12/2022;06/08/2023;2022
86169;1-Comércio;Outros;;3;;360,00;3;set;01/09/2022;06/08/2023;2022
41518;4-Aduana;SmartTV Box;;;4200;1260000,00;4200;fev;17/02/2021;06/08/2023;2021
41460;4-Aduana;SmartTV Box;;;11600;3480000,00;11600;fev;16/02/2021;06/08/2023;2021
41526;4-Aduana;SmartTV Box;;;32000;9600000,00;32000;ago;05/08/2021;06/08/2023;2021
96974;4-Aduana;SmartTV Box;;;38;10346,00;38;dez;12/12/2022;06/08/2023;2022
95727;4-Aduana;Outros;;;;0,00;0;nov;01/11/2022;06/08/2023;2022
41526;4-Aduana;Equipamento de Radiação Restrita;;;7000;280000,00;7000;ago;05/08/2021;06/08/2023;2021
95495;4-Aduana;Equipamento de Rede de Dados;;;3;13250,00;3;out;24/10/2022;06/08/2023;2022
86318;4-Aduana;Equipamento de Rede de Dados;;;3;8100,00;3;mai;31/05/2022;06/08/2023;2022
95495;4-Aduana;Bloqueador de sinal (Jammer);;;1;3500,00;1;out;24/10/2022;06/08/2023;2022
95495;4-Aduana;Outros;;;21;15990,00;21;out;24/10/2022;06/08/2023;2022
95495;4-Aduana;SmartTV Box;;;10;1300,00;10;out;24/10/2022;06/08/2023;2022
93796;4-Aduana;Equipamento de Rede de Dados;;;7;6600,00;7;ago;24/08/2022;06/08/2023;2022
93796;4-Aduana;SmartTV Box;;;3;1560,00;3;ago;24/08/2022;06/08/2023;2022
95494;4-Aduana;Outros;;;;0,00;0;out;24/10/2022;06/08/2023;2022
93796;4-Aduana;Outros;;;48;26047,00;48;ago;24/08/2022;06/08/2023;2022
83861;4-Aduana;SmartTV Box;;;15;10861,00;15;mar;23/03/2022;06/08/2023;2022
54842;4-Aduana;SmartTV Box;;3;;815,00;3;jun;08/06/2021;06/08/2023;2021
48216;4-Aduana;SmartTV Box;;;4000;1200000,00;4000;jan;05/01/2021;06/08/2023;2021
103305;4-Aduana;Outros;;;66;26100,00;66;fev;16/02/2023;06/08/2023;2023
103305;4-Aduana;Antena;;;1;1000,00;1;fev;16/02/2023;06/08/2023;2023
103304;4-Aduana;Outros;;;;0,00;0;fev;16/02/2023;06/08/2023;2023
48439;4-Aduana;SmartTV Box;;;1;1500,00;1;jan;28/01/2021;06/08/2023;2021
48439;4-Aduana;Outros;;;27;102500,00;27;jan;28/01/2021;06/08/2023;2021
103305;4-Aduana;SmartTV Box;;;18;4320,00;18;fev;16/02/2023;06/08/2023;2023
48439;4-Aduana;Equipamento de Rede de Dados;;;16;39100,00;16;jan;28/01/2021;06/08/2023;2021
94913;4-Aduana;Equipamento de Rede de Dados;;;;0,00;0;set;30/09/2022;06/08/2023;2022
103305;4-Aduana;Bloqueador de sinal (Jammer);;;1;3000,00;1;fev;16/02/2023;06/08/2023;2023
83190;4-Aduana;Equipamento de Rede de Dados;;;5;68000,00;5;fev;23/02/2022;06/08/2023;2022
83190;4-Aduana;Celulares;;;7;6200,00;7;fev;23/02/2022;06/08/2023;2022
83188;4-Aduana;Outros;;;16;20600,00;16;fev;23/02/2022;06/08/2023;2022
83188;4-Aduana;SmartTV Box;;;21;15850,00;21;fev;23/02/2022;06/08/2023;2022
83190;4-Aduana;SmartTV Box;;;3;500,00;3;fev;23/02/2022;06/08/2023;2022
94914;4-Aduana;Outros;;;21;41845,00;21;set;30/09/2022;06/08/2023;2022
94913;4-Aduana;Outros;;;;0,00;0;set;30/09/2022;06/08/2023;2022
48837;4-Aduana;SmartTV Box;;;4000;1200000,00;4000;jan;20/01/2021;06/08/2023;2021
103243;4-Aduana;Equipamento de Rede de Dados;;;18;100000,00;18;fev;27/02/2023;06/08/2023;2023
83190;4-Aduana;Outros;;;118;42370,00;118;fev;23/02/2022;06/08/2023;2022
104266;4-Aduana;Outros;;;2;8080,00;2;mar;10/03/2023;06/08/2023;2023
74569;4-Aduana;Outros;;;4;4640,00;4;set;30/09/2021;06/08/2023;2021
51327;4-Aduana;Equipamento de Rede de Dados;;;1;3900,00;1;mar;25/03/2021;06/08/2023;2021
74569;4-Aduana;SmartTV Box;;;69;14198,00;69;set;30/09/2021;06/08/2023;2021
104266;4-Aduana;Reforçador de sinal;;;1;3200,00;1;mar;10/03/2023;06/08/2023;2023
51327;4-Aduana;SmartTV Box;;;6;5000,00;6;mar;25/03/2021;06/08/2023;2021
104266;4-Aduana;Antena;;;2;1000,00;2;mar;10/03/2023;06/08/2023;2023
51327;4-Aduana;Outros;;;32;77800,00;32;mar;25/03/2021;06/08/2023;2021
104062;4-Aduana;Equipamento de Rede de Dados;;;16;64000,00;16;jul;26/07/2023;06/08/2023;2023
51327;4-Aduana;Bloqueador de sinal (Jammer);;;2;7000,00;2;mar;25/03/2021;06/08/2023;2021
104062;4-Aduana;Outros;;;24;300000,00;24;jul;26/07/2023;06/08/2023;2023
49965;4-Aduana;Outros;;50;;193150,00;50;fev;25/02/2021;06/08/2023;2021
83410;1-Comércio;Celulares;;1;;2000,00;1;abr;06/04/2022;06/08/2023;2022
82519;1-Comércio;Outros;;;250;14997,50;250;mar;11/03/2022;06/08/2023;2022
82519;1-Comércio;Celulares;;;525;681821,90;525;mar;11/03/2022;06/08/2023;2022
83410;1-Comércio;Celulares;;2;;100,00;2;abr;06/04/2022;06/08/2023;2022
83408;1-Comércio;Celulares;4;4;;4000,00;8;abr;05/04/2022;06/08/2023;2022
104265;4-Aduana;Outros;;;;0,00;0;mar;09/03/2023;06/08/2023;2023
49965;4-Aduana;Equipamento de Rede de Dados;;;17;33800,00;17;fev;25/02/2021;06/08/2023;2021
49965;4-Aduana;SmartTV Box;;;1;400,00;1;fev;25/02/2021;06/08/2023;2021
83409;1-Comércio;Celulares;;3;;2949,00;3;abr;05/04/2022;06/08/2023;2022
104266;4-Aduana;Equipamento de Radiação Restrita;;;21;14640,00;21;mar;10/03/2023;06/08/2023;2023
52124;4-Aduana;Outros;;;8;31500,00;8;abr;27/04/2021;06/08/2023;2021
83410;1-Comércio;Celulares;;1;;2000,00;1;abr;06/04/2022;06/08/2023;2022
54793;4-Aduana;SmartTV Box;;;16000;3200000,00;16000;jul;29/07/2021;06/08/2023;2021
54793;4-Aduana;Carregadores de Baterias;;;45000;900000,00;45000;jul;29/07/2021;06/08/2023;2021
54793;4-Aduana;Outros;;;12840;256800,00;12840;jul;29/07/2021;06/08/2023;2021
54792;4-Aduana;Outros;;;3000;240000,00;3000;mai;05/05/2021;06/08/2023;2021
54792;4-Aduana;Outros;;;3000;300000,00;3000;mai;05/05/2021;06/08/2023;2021
54794;4-Aduana;Carregadores de Baterias;;;7400;150000,00;7400;jul;29/07/2021;06/08/2023;2021
54795;4-Aduana;SmartTV Box;;;1200;240000,00;1200;jul;29/07/2021;06/08/2023;2021
54842;4-Aduana;Equipamento de Rede de Dados;;2;;9000,00;2;jun;08/06/2021;06/08/2023;2021
54794;4-Aduana;Outros;;;7920;475200,00;7920;jul;29/07/2021;06/08/2023;2021
54794;4-Aduana;Reforçador de sinal;;;3000;150000,00;3000;jul;29/07/2021;06/08/2023;2021
54792;4-Aduana;SmartTV Box;;;9200;1840000,00;9200;mai;05/05/2021;06/08/2023;2021
54794;4-Aduana;Equipamento de Radiação Restrita;;;11700;1170000,00;11700;jul;29/07/2021;06/08/2023;2021
54794;4-Aduana;SmartTV Box;;;4000;1200000,00;4000;jul;29/07/2021;06/08/2023;2021
84579;1-Comércio;Equipamento de Radiação Restrita;;2;;60000,00;2;abr;13/04/2022;06/08/2023;2022
95844;1-Comércio;Equipamento de Radiação Restrita;;166;;1789,48;166;nov;30/11/2022;06/08/2023;2022
95842;1-Comércio;Outros;24;;;276,00;24;dez;05/12/2022;06/08/2023;2022
92083;4-Aduana;Outros;;;0;0,00;0;set;12/09/2022;06/08/2023;2022
90978;1-Comércio;SmartTV Box;6;;;1080,00;6;jul;18/07/2022;06/08/2023;2022
48908;4-Aduana;Equipamento óptico;;;154;11400,00;154;dez;29/12/2021;06/08/2023;2021
36246;4-Aduana;Equipamento de Rede de Dados;;232;;116000,00;232;dez;18/12/2020;06/08/2023;2020
36246;4-Aduana;Reforçador de sinal;;23;;11500,00;23;dez;18/12/2020;06/08/2023;2020
92083;4-Aduana;Cabo Óptico;;;100;4000,00;100;set;12/09/2022;06/08/2023;2022
85246;1-Comércio;Equipamento de Radiação Restrita;;3;;11399,00;3;mai;16/05/2022;06/08/2023;2022
95839;1-Comércio;Outros;;4574;;49958,98;4574;dez;06/12/2022;06/08/2023;2022
95632;1-Comércio;Outros;307;;;9200,00;307;nov;01/11/2022;06/08/2023;2022
48879;4-Aduana;Bloqueador de sinal (Jammer);;;2;10000,00;2;ago;04/08/2021;06/08/2023;2021
48908;4-Aduana;Outros;;;13;6500,00;13;dez;29/12/2021;06/08/2023;2021
95586;1-Comércio;Outros;;7;;7000,00;7;nov;10/11/2022;06/08/2023;2022
102838;1-Comércio;Outros;;1;;1000,00;1;mar;10/03/2023;06/08/2023;2023
92083;4-Aduana;Bloqueador de sinal (Jammer);;;1;3500,00;1;set;12/09/2022;06/08/2023;2022
95586;1-Comércio;Equipamento de Radiação Restrita;;9;;1800,00;9;nov;10/11/2022;06/08/2023;2022
95586;1-Comércio;Equipamento de Radiação Restrita;;1;;70,00;1;nov;10/11/2022;06/08/2023;2022
95626;1-Comércio;Outros;23;;;680,00;23;nov;01/11/2022;06/08/2023;2022
95586;1-Comércio;Outros;;1;;900,00;1;nov;10/11/2022;06/08/2023;2022
95586;1-Comércio;Celulares;;140;;140000,00;140;nov;10/11/2022;06/08/2023;2022
